datetime,people,year_x,month_x,day_x,hour_x,minute_x,dayofweek_x,is_weekend_x,season_x,is_peak_hour_x,is_holiday,now_temp_C,now_feels_like_C,now_rh_pct,now_prec_1h_mm,now_clouds_pct,now_vis_m,now_aqi,now_pm25,now_pm10,now_no2,now_so2,now_o3,now_co_mg_m3,now_uptime,fc_today_high,fc_today_low,api_status,year_y,month_y,day_y,hour_y,minute_y,dayofweek_y,is_weekend_y,season_y,is_peak_hour_y,people_denoised
2025-09-26 00:00:00,21.0,2025.0,9.0,26.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,2.0,72.0,0.0,0.0,21300.0,135.0,83.0,220.0,80.0,2.0,3.0,1.5,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,0.0,0.0,4.0,0.0,3.0,0.0,21.0
2025-09-26 00:10:00,38.0,2025.0,9.0,26.0,0.0,10.0,4.0,0.0,3.0,0.0,1.0,2.0,2.0,72.0,0.0,0.0,21300.0,135.0,83.0,220.0,80.0,2.0,3.0,1.5,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,0.0,10.0,4.0,0.0,3.0,0.0,29.5
2025-09-26 00:20:00,9.0,2025.0,9.0,26.0,0.0,20.0,4.0,0.0,3.0,0.0,1.0,2.0,2.0,72.0,0.0,0.0,21300.0,135.0,83.0,220.0,80.0,2.0,3.0,1.5,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,0.0,20.0,4.0,0.0,3.0,0.0,22.666666666666668
2025-09-26 00:30:00,14.0,2025.0,9.0,26.0,0.0,30.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,71.0,0.0,0.0,20400.0,135.0,83.0,220.0,80.0,2.0,3.0,1.5,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,0.0,30.0,4.0,0.0,3.0,0.0,20.333333333333332
2025-09-26 00:40:00,8.0,2025.0,9.0,26.0,0.0,40.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,71.0,0.0,0.0,20400.0,129.0,85.0,207.0,79.0,2.0,2.0,1.3,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,0.0,40.0,4.0,0.0,3.0,0.0,10.333333333333334
2025-09-26 00:50:00,22.0,2025.0,9.0,26.0,0.0,50.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,71.0,0.0,0.0,20400.0,129.0,85.0,207.0,79.0,2.0,2.0,1.3,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,0.0,50.0,4.0,0.0,3.0,0.0,14.666666666666666
2025-09-26 01:00:00,12.0,2025.0,9.0,26.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,71.0,0.0,0.0,20400.0,129.0,85.0,207.0,79.0,2.0,2.0,1.3,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,1.0,0.0,4.0,0.0,3.0,0.0,14.0
2025-09-26 01:10:00,10.0,2025.0,9.0,26.0,1.0,10.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,71.0,0.0,0.0,20400.0,129.0,85.0,207.0,79.0,2.0,2.0,1.3,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,1.0,10.0,4.0,0.0,3.0,0.0,14.666666666666666
2025-09-26 01:20:00,6.0,2025.0,9.0,26.0,1.0,20.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,71.0,0.0,0.0,20400.0,129.0,85.0,207.0,79.0,2.0,2.0,1.3,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,1.0,20.0,4.0,0.0,3.0,0.0,9.333333333333334
2025-09-26 01:30:00,14.0,2025.0,9.0,26.0,1.0,30.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,75.0,0.0,0.0,24600.0,129.0,85.0,207.0,79.0,2.0,2.0,1.3,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,1.0,30.0,4.0,0.0,3.0,0.0,10.0
2025-09-26 01:40:00,4.0,2025.0,9.0,26.0,1.0,40.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,75.0,0.0,0.0,24600.0,130.0,99.0,201.0,74.0,2.0,1.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,1.0,40.0,4.0,0.0,3.0,0.0,8.0
2025-09-26 01:50:00,6.0,2025.0,9.0,26.0,1.0,50.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,75.0,0.0,0.0,24600.0,130.0,99.0,201.0,74.0,2.0,1.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,1.0,50.0,4.0,0.0,3.0,0.0,8.0
2025-09-26 02:00:00,6.0,2025.0,9.0,26.0,2.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,75.0,0.0,0.0,24600.0,130.0,99.0,201.0,74.0,2.0,1.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,2.0,0.0,4.0,0.0,3.0,0.0,5.333333333333333
2025-09-26 02:10:00,8.0,2025.0,9.0,26.0,2.0,10.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,75.0,0.0,0.0,24600.0,130.0,99.0,201.0,74.0,2.0,1.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,2.0,10.0,4.0,0.0,3.0,0.0,6.666666666666667
2025-09-26 02:20:00,2.0,2025.0,9.0,26.0,2.0,20.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,75.0,0.0,0.0,24600.0,130.0,99.0,201.0,74.0,2.0,1.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,2.0,20.0,4.0,0.0,3.0,0.0,5.333333333333333
2025-09-26 02:30:00,8.0,2025.0,9.0,26.0,2.0,30.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,73.0,0.0,0.0,23400.0,130.0,99.0,201.0,74.0,2.0,1.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,2.0,30.0,4.0,0.0,3.0,0.0,6.0
2025-09-26 02:40:00,2.0,2025.0,9.0,26.0,2.0,40.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,73.0,0.0,0.0,23400.0,109.0,60.0,168.0,66.0,2.0,1.0,1.0,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,2.0,40.0,4.0,0.0,3.0,0.0,4.0
2025-09-26 02:50:00,14.0,2025.0,9.0,26.0,2.0,50.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,73.0,0.0,0.0,23400.0,109.0,60.0,168.0,66.0,2.0,1.0,1.0,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,2.0,50.0,4.0,0.0,3.0,0.0,8.0
2025-09-26 03:00:00,0.0,2025.0,9.0,26.0,3.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,73.0,0.0,0.0,23400.0,109.0,60.0,168.0,66.0,2.0,1.0,1.0,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,3.0,0.0,4.0,0.0,3.0,0.0,5.333333333333333
2025-09-26 03:10:00,4.0,2025.0,9.0,26.0,3.0,10.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,73.0,0.0,0.0,23400.0,109.0,60.0,168.0,66.0,2.0,1.0,1.0,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,3.0,10.0,4.0,0.0,3.0,0.0,6.0
2025-09-26 03:20:00,2.0,2025.0,9.0,26.0,3.0,20.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,73.0,0.0,0.0,23400.0,109.0,60.0,168.0,66.0,2.0,1.0,1.0,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,3.0,20.0,4.0,0.0,3.0,0.0,2.0
2025-09-26 03:30:00,8.0,2025.0,9.0,26.0,3.0,30.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0,30000.0,109.0,60.0,168.0,66.0,2.0,1.0,1.0,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,3.0,30.0,4.0,0.0,3.0,0.0,4.666666666666667
2025-09-26 03:40:00,0.0,2025.0,9.0,26.0,3.0,40.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0,30000.0,77.0,37.0,103.0,59.0,7.0,1.0,0.8,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,3.0,40.0,4.0,0.0,3.0,0.0,3.3333333333333335
2025-09-26 03:50:00,2.0,2025.0,9.0,26.0,3.0,50.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0,30000.0,77.0,37.0,103.0,59.0,7.0,1.0,0.8,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,3.0,50.0,4.0,0.0,3.0,0.0,3.3333333333333335
2025-09-26 04:00:00,0.0,2025.0,9.0,26.0,4.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0,30000.0,77.0,37.0,103.0,59.0,7.0,1.0,0.8,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,4.0,0.0,4.0,0.0,3.0,0.0,0.6666666666666666
2025-09-26 04:10:00,0.0,2025.0,9.0,26.0,4.0,10.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0,30000.0,77.0,37.0,103.0,59.0,7.0,1.0,0.8,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,4.0,10.0,4.0,0.0,3.0,0.0,0.6666666666666666
2025-09-26 04:20:00,6.0,2025.0,9.0,26.0,4.0,20.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0,30000.0,77.0,37.0,103.0,59.0,7.0,1.0,0.8,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,4.0,20.0,4.0,0.0,3.0,0.0,2.0
2025-09-26 04:30:00,4.0,2025.0,9.0,26.0,4.0,30.0,4.0,0.0,3.0,0.0,1.0,0.0,-1.0,80.0,0.0,0.0,30000.0,77.0,37.0,103.0,59.0,7.0,1.0,0.8,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,4.0,30.0,4.0,0.0,3.0,0.0,3.3333333333333335
2025-09-26 04:40:00,0.0,2025.0,9.0,26.0,4.0,40.0,4.0,0.0,3.0,0.0,1.0,0.0,-1.0,80.0,0.0,0.0,30000.0,102.0,62.0,154.0,60.0,2.0,1.0,0.8,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,4.0,40.0,4.0,0.0,3.0,0.0,3.3333333333333335
2025-09-26 04:50:00,0.0,2025.0,9.0,26.0,4.0,50.0,4.0,0.0,3.0,0.0,1.0,0.0,-1.0,80.0,0.0,0.0,30000.0,102.0,62.0,154.0,60.0,2.0,1.0,0.8,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,4.0,50.0,4.0,0.0,3.0,0.0,1.3333333333333333
2025-09-26 05:00:00,2.0,2025.0,9.0,26.0,5.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,-1.0,80.0,0.0,0.0,30000.0,102.0,62.0,154.0,60.0,2.0,1.0,0.8,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,5.0,0.0,4.0,0.0,3.0,0.0,0.6666666666666666
2025-09-26 05:10:00,0.0,2025.0,9.0,26.0,5.0,10.0,4.0,0.0,3.0,0.0,1.0,0.0,-1.0,80.0,0.0,0.0,30000.0,102.0,62.0,154.0,60.0,2.0,1.0,0.8,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,5.0,10.0,4.0,0.0,3.0,0.0,0.6666666666666666
2025-09-26 05:20:00,0.0,2025.0,9.0,26.0,5.0,20.0,4.0,0.0,3.0,0.0,1.0,0.0,-1.0,80.0,0.0,0.0,30000.0,102.0,62.0,154.0,60.0,2.0,1.0,0.8,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,5.0,20.0,4.0,0.0,3.0,0.0,0.6666666666666666
2025-09-26 05:30:00,0.0,2025.0,9.0,26.0,5.0,30.0,4.0,0.0,3.0,0.0,1.0,0.0,-1.0,79.0,0.0,0.0,30000.0,102.0,62.0,154.0,60.0,2.0,1.0,0.8,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,5.0,30.0,4.0,0.0,3.0,0.0,0.0
2025-09-26 05:40:00,0.0,2025.0,9.0,26.0,5.0,40.0,4.0,0.0,3.0,0.0,1.0,0.0,-1.0,79.0,0.0,0.0,30000.0,108.0,76.0,165.0,63.0,2.0,1.0,0.9,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,5.0,40.0,4.0,0.0,3.0,0.0,0.0
2025-09-26 05:50:00,0.0,2025.0,9.0,26.0,5.0,50.0,4.0,0.0,3.0,0.0,1.0,0.0,-1.0,79.0,0.0,0.0,30000.0,108.0,76.0,165.0,63.0,2.0,1.0,0.9,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,5.0,50.0,4.0,0.0,3.0,0.0,0.0
2025-09-26 06:00:00,2.0,2025.0,9.0,26.0,6.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,-1.0,79.0,0.0,0.0,30000.0,108.0,76.0,165.0,63.0,2.0,1.0,0.9,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,6.0,0.0,4.0,0.0,3.0,0.0,0.6666666666666666
2025-09-26 06:10:00,0.0,2025.0,9.0,26.0,6.0,10.0,4.0,0.0,3.0,0.0,1.0,0.0,-1.0,79.0,0.0,0.0,30000.0,108.0,76.0,165.0,63.0,2.0,1.0,0.9,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,6.0,10.0,4.0,0.0,3.0,0.0,0.6666666666666666
2025-09-26 06:20:00,2.0,2025.0,9.0,26.0,6.0,20.0,4.0,0.0,3.0,0.0,1.0,0.0,-1.0,79.0,0.0,0.0,30000.0,108.0,76.0,165.0,63.0,2.0,1.0,0.9,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,6.0,20.0,4.0,0.0,3.0,0.0,1.3333333333333333
2025-09-26 06:30:00,6.0,2025.0,9.0,26.0,6.0,30.0,4.0,0.0,3.0,0.0,1.0,0.0,-2.0,76.0,0.0,0.0,24400.0,108.0,76.0,165.0,63.0,2.0,1.0,0.9,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,6.0,30.0,4.0,0.0,3.0,0.0,2.6666666666666665
2025-09-26 06:40:00,14.0,2025.0,9.0,26.0,6.0,40.0,4.0,0.0,3.0,0.0,1.0,0.0,-2.0,76.0,0.0,0.0,24400.0,112.0,78.0,173.0,65.0,1.0,2.0,1.0,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,6.0,40.0,4.0,0.0,3.0,0.0,7.333333333333333
2025-09-26 06:50:00,14.0,2025.0,9.0,26.0,6.0,50.0,4.0,0.0,3.0,0.0,1.0,0.0,-2.0,76.0,0.0,0.0,24400.0,112.0,78.0,173.0,65.0,1.0,2.0,1.0,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,6.0,50.0,4.0,0.0,3.0,0.0,11.333333333333334
2025-09-26 07:00:00,26.0,2025.0,9.0,26.0,7.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,-2.0,76.0,0.0,0.0,24400.0,112.0,78.0,173.0,65.0,1.0,2.0,1.0,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,7.0,0.0,4.0,0.0,3.0,0.0,18.0
2025-09-26 07:10:00,16.0,2025.0,9.0,26.0,7.0,10.0,4.0,0.0,3.0,0.0,1.0,0.0,-2.0,76.0,0.0,0.0,24400.0,112.0,78.0,173.0,65.0,1.0,2.0,1.0,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,7.0,10.0,4.0,0.0,3.0,0.0,18.666666666666668
2025-09-26 07:20:00,42.0,2025.0,9.0,26.0,7.0,20.0,4.0,0.0,3.0,0.0,1.0,0.0,-2.0,76.0,0.0,0.0,24400.0,112.0,78.0,173.0,65.0,1.0,2.0,1.0,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,7.0,20.0,4.0,0.0,3.0,0.0,28.0
2025-09-26 07:30:00,134.0,2025.0,9.0,26.0,7.0,30.0,4.0,0.0,3.0,0.0,1.0,0.0,-1.0,72.0,0.0,0.0,22800.0,112.0,78.0,173.0,65.0,1.0,2.0,1.0,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,7.0,30.0,4.0,0.0,3.0,0.0,64.0
2025-09-26 07:40:00,149.0,2025.0,9.0,26.0,7.0,40.0,4.0,0.0,3.0,0.0,1.0,0.0,-1.0,72.0,0.0,0.0,22800.0,112.0,78.0,173.0,65.0,1.0,2.0,1.0,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,7.0,40.0,4.0,0.0,3.0,0.0,108.33333333333333
2025-09-26 07:50:00,172.0,2025.0,9.0,26.0,7.0,50.0,4.0,0.0,3.0,0.0,1.0,0.0,-1.0,72.0,0.0,0.0,22800.0,129.0,98.0,206.0,64.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,7.0,50.0,4.0,0.0,3.0,0.0,151.66666666666666
2025-09-26 08:00:00,197.0,2025.0,9.0,26.0,8.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,-1.0,72.0,0.0,0.0,22800.0,129.0,98.0,206.0,64.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,8.0,0.0,4.0,0.0,3.0,1.0,172.66666666666666
2025-09-26 08:10:00,289.0,2025.0,9.0,26.0,8.0,10.0,4.0,0.0,3.0,1.0,1.0,0.0,-1.0,72.0,0.0,0.0,22800.0,129.0,98.0,206.0,64.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,8.0,10.0,4.0,0.0,3.0,1.0,219.33333333333334
2025-09-26 08:20:00,319.0,2025.0,9.0,26.0,8.0,20.0,4.0,0.0,3.0,1.0,1.0,0.0,-1.0,72.0,0.0,0.0,22800.0,129.0,98.0,206.0,64.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,8.0,20.0,4.0,0.0,3.0,1.0,268.3333333333333
2025-09-26 08:30:00,338.0,2025.0,9.0,26.0,8.0,30.0,4.0,0.0,3.0,1.0,1.0,0.0,-2.0,78.0,0.0,0.0,22300.0,129.0,98.0,206.0,64.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,8.0,30.0,4.0,0.0,3.0,1.0,315.3333333333333
2025-09-26 08:40:00,352.0,2025.0,9.0,26.0,8.0,40.0,4.0,0.0,3.0,1.0,1.0,0.0,-2.0,78.0,0.0,0.0,22300.0,133.0,79.0,215.0,62.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,8.0,40.0,4.0,0.0,3.0,1.0,336.3333333333333
2025-09-26 08:50:00,396.0,2025.0,9.0,26.0,8.0,50.0,4.0,0.0,3.0,1.0,1.0,0.0,-2.0,78.0,0.0,0.0,22300.0,133.0,79.0,215.0,62.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,8.0,50.0,4.0,0.0,3.0,1.0,362.0
2025-09-26 09:00:00,274.0,2025.0,9.0,26.0,9.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,-2.0,78.0,0.0,0.0,22300.0,133.0,79.0,215.0,62.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,9.0,0.0,4.0,0.0,3.0,1.0,340.6666666666667
2025-09-26 09:10:00,301.0,2025.0,9.0,26.0,9.0,10.0,4.0,0.0,3.0,1.0,1.0,0.0,-2.0,78.0,0.0,0.0,22300.0,133.0,79.0,215.0,62.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,9.0,10.0,4.0,0.0,3.0,1.0,323.6666666666667
2025-09-26 09:20:00,330.0,2025.0,9.0,26.0,9.0,20.0,4.0,0.0,3.0,1.0,1.0,0.0,-2.0,78.0,0.0,0.0,22300.0,133.0,79.0,215.0,62.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,9.0,20.0,4.0,0.0,3.0,1.0,301.6666666666667
2025-09-26 09:30:00,261.0,2025.0,9.0,26.0,9.0,30.0,4.0,0.0,3.0,1.0,1.0,5.0,4.0,57.0,0.0,0.0,18400.0,133.0,79.0,215.0,62.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,9.0,30.0,4.0,0.0,3.0,1.0,297.3333333333333
2025-09-26 09:40:00,308.0,2025.0,9.0,26.0,9.0,40.0,4.0,0.0,3.0,1.0,1.0,5.0,4.0,57.0,0.0,0.0,18400.0,128.0,84.0,206.0,64.0,2.0,2.0,1.2,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,9.0,40.0,4.0,0.0,3.0,1.0,299.6666666666667
2025-09-26 09:50:00,393.0,2025.0,9.0,26.0,9.0,50.0,4.0,0.0,3.0,1.0,1.0,5.0,4.0,57.0,0.0,0.0,18400.0,128.0,84.0,206.0,64.0,2.0,2.0,1.2,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,9.0,50.0,4.0,0.0,3.0,1.0,320.6666666666667
2025-09-26 10:00:00,357.0,2025.0,9.0,26.0,10.0,0.0,4.0,0.0,3.0,0.0,1.0,5.0,4.0,57.0,0.0,0.0,18400.0,128.0,84.0,206.0,64.0,2.0,2.0,1.2,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,10.0,0.0,4.0,0.0,3.0,0.0,352.6666666666667
2025-09-26 10:10:00,331.0,2025.0,9.0,26.0,10.0,10.0,4.0,0.0,3.0,0.0,1.0,5.0,4.0,57.0,0.0,0.0,18400.0,128.0,84.0,206.0,64.0,2.0,2.0,1.2,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,10.0,10.0,4.0,0.0,3.0,0.0,360.3333333333333
2025-09-26 10:20:00,374.0,2025.0,9.0,26.0,10.0,20.0,4.0,0.0,3.0,0.0,1.0,5.0,4.0,57.0,0.0,0.0,18400.0,128.0,84.0,206.0,64.0,2.0,2.0,1.2,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,10.0,20.0,4.0,0.0,3.0,0.0,354.0
2025-09-26 10:30:00,297.0,2025.0,9.0,26.0,10.0,30.0,4.0,0.0,3.0,0.0,1.0,10.0,9.0,45.0,0.0,0.0,21700.0,128.0,84.0,206.0,64.0,2.0,2.0,1.2,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,10.0,30.0,4.0,0.0,3.0,0.0,334.0
2025-09-26 10:40:00,339.0,2025.0,9.0,26.0,10.0,40.0,4.0,0.0,3.0,0.0,1.0,10.0,9.0,45.0,0.0,0.0,21700.0,142.0,108.0,201.0,74.0,2.0,5.0,1.4,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,10.0,40.0,4.0,0.0,3.0,0.0,336.6666666666667
2025-09-26 10:50:00,301.0,2025.0,9.0,26.0,10.0,50.0,4.0,0.0,3.0,0.0,1.0,10.0,9.0,45.0,0.0,0.0,21700.0,142.0,108.0,201.0,74.0,2.0,5.0,1.4,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,10.0,50.0,4.0,0.0,3.0,0.0,312.3333333333333
2025-09-26 11:00:00,304.0,2025.0,9.0,26.0,11.0,0.0,4.0,0.0,3.0,0.0,1.0,10.0,9.0,45.0,0.0,0.0,21700.0,142.0,108.0,201.0,74.0,2.0,5.0,1.4,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,11.0,0.0,4.0,0.0,3.0,0.0,314.6666666666667
2025-09-26 11:10:00,361.0,2025.0,9.0,26.0,11.0,10.0,4.0,0.0,3.0,0.0,1.0,10.0,9.0,45.0,0.0,0.0,21700.0,142.0,108.0,201.0,74.0,2.0,5.0,1.4,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,11.0,10.0,4.0,0.0,3.0,0.0,322.0
2025-09-26 11:20:00,368.0,2025.0,9.0,26.0,11.0,20.0,4.0,0.0,3.0,0.0,1.0,10.0,9.0,45.0,0.0,0.0,21700.0,142.0,108.0,201.0,74.0,2.0,5.0,1.4,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,11.0,20.0,4.0,0.0,3.0,0.0,344.3333333333333
2025-09-26 11:30:00,523.0,2025.0,9.0,26.0,11.0,30.0,4.0,0.0,3.0,0.0,1.0,13.0,13.0,33.0,0.0,0.0,19100.0,142.0,108.0,201.0,74.0,2.0,5.0,1.4,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,11.0,30.0,4.0,0.0,3.0,0.0,417.3333333333333
2025-09-26 11:40:00,496.0,2025.0,9.0,26.0,11.0,40.0,4.0,0.0,3.0,0.0,1.0,13.0,13.0,33.0,0.0,0.0,19100.0,128.0,97.0,190.0,55.0,3.0,25.0,1.0,20300000000000.0,18.0,4.0,0.0,2025.0,9.0,26.0,11.0,40.0,4.0,0.0,3.0,0.0,462.3333333333333
2025-09-26 11:50:00,581.0,2025.0,9.0,26.0,11.0,50.0,4.0,0.0,3.0,0.0,1.0,13.0,13.0,33.0,0.0,0.0,19100.0,128.0,97.0,190.0,55.0,3.0,25.0,1.0,20300000000000.0,17.0,3.0,0.0,2025.0,9.0,26.0,11.0,50.0,4.0,0.0,3.0,0.0,533.3333333333334
2025-09-26 12:00:00,807.0,2025.0,9.0,26.0,12.0,0.0,4.0,0.0,3.0,0.0,1.0,13.0,13.0,33.0,0.0,0.0,19100.0,128.0,97.0,190.0,55.0,3.0,25.0,1.0,20300000000000.0,17.0,3.0,0.0,2025.0,9.0,26.0,12.0,0.0,4.0,0.0,3.0,0.0,628.0
2025-09-26 12:10:00,782.0,2025.0,9.0,26.0,12.0,10.0,4.0,0.0,3.0,0.0,1.0,13.0,13.0,33.0,0.0,0.0,19100.0,128.0,97.0,190.0,55.0,3.0,25.0,1.0,20300000000000.0,17.0,3.0,0.0,2025.0,9.0,26.0,12.0,10.0,4.0,0.0,3.0,0.0,723.3333333333334
2025-09-26 12:20:00,643.0,2025.0,9.0,26.0,12.0,20.0,4.0,0.0,3.0,0.0,1.0,13.0,13.0,33.0,0.0,0.0,19100.0,128.0,97.0,190.0,55.0,3.0,25.0,1.0,20300000000000.0,17.0,3.0,0.0,2025.0,9.0,26.0,12.0,20.0,4.0,0.0,3.0,0.0,744.0
2025-09-26 12:30:00,652.0,2025.0,9.0,26.0,12.0,30.0,4.0,0.0,3.0,0.0,1.0,15.0,15.0,28.0,0.0,0.0,23000.0,128.0,97.0,190.0,55.0,3.0,25.0,1.0,20300000000000.0,17.0,3.0,0.0,2025.0,9.0,26.0,12.0,30.0,4.0,0.0,3.0,0.0,692.3333333333334
2025-09-26 12:40:00,642.0,2025.0,9.0,26.0,12.0,40.0,4.0,0.0,3.0,0.0,1.0,15.0,15.0,28.0,0.0,0.0,23000.0,101.0,52.0,152.0,35.0,2.0,45.0,0.6,20300000000000.0,17.0,3.0,0.0,2025.0,9.0,26.0,12.0,40.0,4.0,0.0,3.0,0.0,645.6666666666666
2025-09-26 12:50:00,572.0,2025.0,9.0,26.0,12.0,50.0,4.0,0.0,3.0,0.0,1.0,15.0,15.0,28.0,0.0,0.0,23000.0,101.0,52.0,152.0,35.0,2.0,45.0,0.6,20300000000000.0,17.0,3.0,0.0,2025.0,9.0,26.0,12.0,50.0,4.0,0.0,3.0,0.0,622.0
