timestamp,location,coordtype,now_temp_C,now_feels_like_C,now_rh_pct,now_wind_class,now_wind_dir,now_text,now_prec_1h_mm,now_clouds_pct,now_vis_m,now_aqi,now_pm25,now_pm10,now_no2,now_so2,now_o3,now_co_mg_m3,now_uptime,fc_today_high,fc_today_low,fc_text_day,fc_text_night,api_status,api_message
2025-09-26T00:00:00+08:00,"108.9696,34.2473",wgs84,2.0,2.0,72.0,1级,西风,晴,0.0,0.0,21300.0,135.0,83.0,220.0,80.0,2.0,3.0,1.5,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T00:10:00+08:00,"108.9696,34.2473",wgs84,2.0,2.0,72.0,1级,西风,晴,0.0,0.0,21300.0,135.0,83.0,220.0,80.0,2.0,3.0,1.5,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T00:20:00+08:00,"108.9696,34.2473",wgs84,2.0,2.0,72.0,1级,西风,晴,0.0,0.0,21300.0,135.0,83.0,220.0,80.0,2.0,3.0,1.5,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T00:30:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,71.0,1级,南风,晴,0.0,0.0,20400.0,135.0,83.0,220.0,80.0,2.0,3.0,1.5,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T00:40:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,71.0,1级,南风,晴,0.0,0.0,20400.0,129.0,85.0,207.0,79.0,2.0,2.0,1.3,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T00:50:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,71.0,1级,南风,晴,0.0,0.0,20400.0,129.0,85.0,207.0,79.0,2.0,2.0,1.3,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T01:00:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,71.0,1级,南风,晴,0.0,0.0,20400.0,129.0,85.0,207.0,79.0,2.0,2.0,1.3,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T01:10:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,71.0,1级,南风,晴,0.0,0.0,20400.0,129.0,85.0,207.0,79.0,2.0,2.0,1.3,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T01:20:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,71.0,1级,南风,晴,0.0,0.0,20400.0,129.0,85.0,207.0,79.0,2.0,2.0,1.3,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T01:30:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,75.0,1级,南风,晴,0.0,0.0,24600.0,129.0,85.0,207.0,79.0,2.0,2.0,1.3,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T01:40:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,75.0,1级,南风,晴,0.0,0.0,24600.0,130.0,99.0,201.0,74.0,2.0,1.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T01:50:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,75.0,1级,南风,晴,0.0,0.0,24600.0,130.0,99.0,201.0,74.0,2.0,1.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T02:00:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,75.0,1级,南风,晴,0.0,0.0,24600.0,130.0,99.0,201.0,74.0,2.0,1.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T02:10:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,75.0,1级,南风,晴,0.0,0.0,24600.0,130.0,99.0,201.0,74.0,2.0,1.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T02:20:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,75.0,1级,南风,晴,0.0,0.0,24600.0,130.0,99.0,201.0,74.0,2.0,1.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T02:30:00+08:00,"108.9696,34.2473",wgs84,0.0,0.0,73.0,1级,东风,晴,0.0,0.0,23400.0,130.0,99.0,201.0,74.0,2.0,1.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T02:40:00+08:00,"108.9696,34.2473",wgs84,0.0,0.0,73.0,1级,东风,晴,0.0,0.0,23400.0,109.0,60.0,168.0,66.0,2.0,1.0,1.0,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T02:50:00+08:00,"108.9696,34.2473",wgs84,0.0,0.0,73.0,1级,东风,晴,0.0,0.0,23400.0,109.0,60.0,168.0,66.0,2.0,1.0,1.0,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T03:00:00+08:00,"108.9696,34.2473",wgs84,0.0,0.0,73.0,1级,东风,晴,0.0,0.0,23400.0,109.0,60.0,168.0,66.0,2.0,1.0,1.0,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T03:10:00+08:00,"108.9696,34.2473",wgs84,0.0,0.0,73.0,1级,东风,晴,0.0,0.0,23400.0,109.0,60.0,168.0,66.0,2.0,1.0,1.0,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T03:20:00+08:00,"108.9696,34.2473",wgs84,0.0,0.0,73.0,1级,东风,晴,0.0,0.0,23400.0,109.0,60.0,168.0,66.0,2.0,1.0,1.0,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T03:30:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,73.0,1级,东南风,晴,0.0,0.0,30000.0,109.0,60.0,168.0,66.0,2.0,1.0,1.0,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T03:40:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,73.0,1级,东南风,晴,0.0,0.0,30000.0,77.0,37.0,103.0,59.0,7.0,1.0,0.8,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T03:50:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,73.0,1级,东南风,晴,0.0,0.0,30000.0,77.0,37.0,103.0,59.0,7.0,1.0,0.8,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T04:00:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,73.0,1级,东南风,晴,0.0,0.0,30000.0,77.0,37.0,103.0,59.0,7.0,1.0,0.8,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T04:10:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,73.0,1级,东南风,晴,0.0,0.0,30000.0,77.0,37.0,103.0,59.0,7.0,1.0,0.8,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T04:20:00+08:00,"108.9696,34.2473",wgs84,1.0,0.0,73.0,1级,东南风,晴,0.0,0.0,30000.0,77.0,37.0,103.0,59.0,7.0,1.0,0.8,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T04:30:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,80.0,1级,西风,晴,0.0,0.0,30000.0,77.0,37.0,103.0,59.0,7.0,1.0,0.8,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T04:40:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,80.0,1级,西风,晴,0.0,0.0,30000.0,102.0,62.0,154.0,60.0,2.0,1.0,0.8,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T04:50:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,80.0,1级,西风,晴,0.0,0.0,30000.0,102.0,62.0,154.0,60.0,2.0,1.0,0.8,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T05:00:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,80.0,1级,西风,晴,0.0,0.0,30000.0,102.0,62.0,154.0,60.0,2.0,1.0,0.8,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T05:10:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,80.0,1级,西风,晴,0.0,0.0,30000.0,102.0,62.0,154.0,60.0,2.0,1.0,0.8,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T05:20:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,80.0,1级,西风,晴,0.0,0.0,30000.0,102.0,62.0,154.0,60.0,2.0,1.0,0.8,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T05:30:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,79.0,1级,东北风,晴,0.0,0.0,30000.0,102.0,62.0,154.0,60.0,2.0,1.0,0.8,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T05:40:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,79.0,1级,东北风,晴,0.0,0.0,30000.0,108.0,76.0,165.0,63.0,2.0,1.0,0.9,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T05:50:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,79.0,1级,东北风,晴,0.0,0.0,30000.0,108.0,76.0,165.0,63.0,2.0,1.0,0.9,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T06:00:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,79.0,1级,东北风,晴,0.0,0.0,30000.0,108.0,76.0,165.0,63.0,2.0,1.0,0.9,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T06:10:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,79.0,1级,东北风,晴,0.0,0.0,30000.0,108.0,76.0,165.0,63.0,2.0,1.0,0.9,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T06:20:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,79.0,1级,东北风,晴,0.0,0.0,30000.0,108.0,76.0,165.0,63.0,2.0,1.0,0.9,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T06:30:00+08:00,"108.9696,34.2473",wgs84,0.0,-2.0,76.0,2级,东南风,晴,0.0,0.0,24400.0,108.0,76.0,165.0,63.0,2.0,1.0,0.9,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T06:40:00+08:00,"108.9696,34.2473",wgs84,0.0,-2.0,76.0,2级,东南风,晴,0.0,0.0,24400.0,112.0,78.0,173.0,65.0,1.0,2.0,1.0,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T06:50:00+08:00,"108.9696,34.2473",wgs84,0.0,-2.0,76.0,2级,东南风,晴,0.0,0.0,24400.0,112.0,78.0,173.0,65.0,1.0,2.0,1.0,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T07:00:00+08:00,"108.9696,34.2473",wgs84,0.0,-2.0,76.0,2级,东南风,晴,0.0,0.0,24400.0,112.0,78.0,173.0,65.0,1.0,2.0,1.0,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T07:10:00+08:00,"108.9696,34.2473",wgs84,0.0,-2.0,76.0,2级,东南风,晴,0.0,0.0,24400.0,112.0,78.0,173.0,65.0,1.0,2.0,1.0,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T07:20:00+08:00,"108.9696,34.2473",wgs84,0.0,-2.0,76.0,2级,东南风,晴,0.0,0.0,24400.0,112.0,78.0,173.0,65.0,1.0,2.0,1.0,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T07:30:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,72.0,1级,东风,晴,0.0,0.0,22800.0,112.0,78.0,173.0,65.0,1.0,2.0,1.0,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T07:40:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,72.0,1级,东风,晴,0.0,0.0,22800.0,112.0,78.0,173.0,65.0,1.0,2.0,1.0,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T07:50:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,72.0,1级,东风,晴,0.0,0.0,22800.0,129.0,98.0,206.0,64.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T08:00:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,72.0,1级,东风,晴,0.0,0.0,22800.0,129.0,98.0,206.0,64.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T08:10:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,72.0,1级,东风,晴,0.0,0.0,22800.0,129.0,98.0,206.0,64.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T08:20:00+08:00,"108.9696,34.2473",wgs84,0.0,-1.0,72.0,1级,东风,晴,0.0,0.0,22800.0,129.0,98.0,206.0,64.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T08:30:00+08:00,"108.9696,34.2473",wgs84,0.0,-2.0,78.0,1级,西风,晴,0.0,0.0,22300.0,129.0,98.0,206.0,64.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T08:40:00+08:00,"108.9696,34.2473",wgs84,0.0,-2.0,78.0,1级,西风,晴,0.0,0.0,22300.0,133.0,79.0,215.0,62.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T08:50:00+08:00,"108.9696,34.2473",wgs84,0.0,-2.0,78.0,1级,西风,晴,0.0,0.0,22300.0,133.0,79.0,215.0,62.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T09:00:00+08:00,"108.9696,34.2473",wgs84,0.0,-2.0,78.0,1级,西风,晴,0.0,0.0,22300.0,133.0,79.0,215.0,62.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T09:10:00+08:00,"108.9696,34.2473",wgs84,0.0,-2.0,78.0,1级,西风,晴,0.0,0.0,22300.0,133.0,79.0,215.0,62.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T09:20:00+08:00,"108.9696,34.2473",wgs84,0.0,-2.0,78.0,1级,西风,晴,0.0,0.0,22300.0,133.0,79.0,215.0,62.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T09:30:00+08:00,"108.9696,34.2473",wgs84,5.0,4.0,57.0,1级,东南风,晴,0.0,0.0,18400.0,133.0,79.0,215.0,62.0,2.0,2.0,1.1,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T09:40:00+08:00,"108.9696,34.2473",wgs84,5.0,4.0,57.0,1级,东南风,晴,0.0,0.0,18400.0,128.0,84.0,206.0,64.0,2.0,2.0,1.2,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T09:50:00+08:00,"108.9696,34.2473",wgs84,5.0,4.0,57.0,1级,东南风,晴,0.0,0.0,18400.0,128.0,84.0,206.0,64.0,2.0,2.0,1.2,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T10:00:00+08:00,"108.9696,34.2473",wgs84,5.0,4.0,57.0,1级,东南风,晴,0.0,0.0,18400.0,128.0,84.0,206.0,64.0,2.0,2.0,1.2,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T10:10:00+08:00,"108.9696,34.2473",wgs84,5.0,4.0,57.0,1级,东南风,晴,0.0,0.0,18400.0,128.0,84.0,206.0,64.0,2.0,2.0,1.2,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T10:20:00+08:00,"108.9696,34.2473",wgs84,5.0,4.0,57.0,1级,东南风,晴,0.0,0.0,18400.0,128.0,84.0,206.0,64.0,2.0,2.0,1.2,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T10:30:00+08:00,"108.9696,34.2473",wgs84,10.0,9.0,45.0,1级,东北风,晴,0.0,0.0,21700.0,128.0,84.0,206.0,64.0,2.0,2.0,1.2,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T10:40:00+08:00,"108.9696,34.2473",wgs84,10.0,9.0,45.0,1级,东北风,晴,0.0,0.0,21700.0,142.0,108.0,201.0,74.0,2.0,5.0,1.4,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T10:50:00+08:00,"108.9696,34.2473",wgs84,10.0,9.0,45.0,1级,东北风,晴,0.0,0.0,21700.0,142.0,108.0,201.0,74.0,2.0,5.0,1.4,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T11:00:00+08:00,"108.9696,34.2473",wgs84,10.0,9.0,45.0,1级,东北风,晴,0.0,0.0,21700.0,142.0,108.0,201.0,74.0,2.0,5.0,1.4,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T11:10:00+08:00,"108.9696,34.2473",wgs84,10.0,9.0,45.0,1级,东北风,晴,0.0,0.0,21700.0,142.0,108.0,201.0,74.0,2.0,5.0,1.4,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T11:20:00+08:00,"108.9696,34.2473",wgs84,10.0,9.0,45.0,1级,东北风,晴,0.0,0.0,21700.0,142.0,108.0,201.0,74.0,2.0,5.0,1.4,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T11:30:00+08:00,"108.9696,34.2473",wgs84,13.0,13.0,33.0,1级,西北风,晴,0.0,0.0,19100.0,142.0,108.0,201.0,74.0,2.0,5.0,1.4,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T11:40:00+08:00,"108.9696,34.2473",wgs84,13.0,13.0,33.0,1级,西北风,晴,0.0,0.0,19100.0,128.0,97.0,190.0,55.0,3.0,25.0,1.0,20300000000000.0,18.0,4.0,晴,晴,0,success
2025-09-26T11:50:00+08:00,"108.9696,34.2473",wgs84,13.0,13.0,33.0,1级,西北风,晴,0.0,0.0,19100.0,128.0,97.0,190.0,55.0,3.0,25.0,1.0,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T12:00:00+08:00,"108.9696,34.2473",wgs84,13.0,13.0,33.0,1级,西北风,晴,0.0,0.0,19100.0,128.0,97.0,190.0,55.0,3.0,25.0,1.0,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T12:10:00+08:00,"108.9696,34.2473",wgs84,13.0,13.0,33.0,1级,西北风,晴,0.0,0.0,19100.0,128.0,97.0,190.0,55.0,3.0,25.0,1.0,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T12:20:00+08:00,"108.9696,34.2473",wgs84,13.0,13.0,33.0,1级,西北风,晴,0.0,0.0,19100.0,128.0,97.0,190.0,55.0,3.0,25.0,1.0,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T12:30:00+08:00,"108.9696,34.2473",wgs84,15.0,15.0,28.0,1级,西风,晴,0.0,0.0,23000.0,128.0,97.0,190.0,55.0,3.0,25.0,1.0,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T12:40:00+08:00,"108.9696,34.2473",wgs84,15.0,15.0,28.0,1级,西风,晴,0.0,0.0,23000.0,101.0,52.0,152.0,35.0,2.0,45.0,0.6,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T12:50:00+08:00,"108.9696,34.2473",wgs84,15.0,15.0,28.0,1级,西风,晴,0.0,0.0,23000.0,101.0,52.0,152.0,35.0,2.0,45.0,0.6,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T13:00:00+08:00,"108.9696,34.2473",wgs84,15.0,15.0,28.0,1级,西风,晴,0.0,0.0,23000.0,101.0,52.0,152.0,35.0,2.0,45.0,0.6,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T13:10:00+08:00,"108.9696,34.2473",wgs84,15.0,15.0,28.0,1级,西风,晴,0.0,0.0,23000.0,101.0,52.0,152.0,35.0,2.0,45.0,0.6,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T13:20:00+08:00,"108.9696,34.2473",wgs84,15.0,15.0,28.0,1级,西风,晴,0.0,0.0,23000.0,101.0,52.0,152.0,35.0,2.0,45.0,0.6,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T13:30:00+08:00,"108.9696,34.2473",wgs84,17.0,17.0,25.0,1级,西风,晴,0.0,0.0,20500.0,101.0,52.0,152.0,35.0,2.0,45.0,0.6,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T13:40:00+08:00,"108.9696,34.2473",wgs84,17.0,17.0,25.0,1级,西风,晴,0.0,0.0,20500.0,98.0,50.0,145.0,31.0,2.0,54.0,0.5,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T13:50:00+08:00,"108.9696,34.2473",wgs84,17.0,17.0,25.0,1级,西风,晴,0.0,0.0,20500.0,98.0,50.0,145.0,31.0,2.0,54.0,0.5,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T14:00:00+08:00,"108.9696,34.2473",wgs84,17.0,17.0,25.0,1级,西风,晴,0.0,0.0,20500.0,98.0,50.0,145.0,31.0,2.0,54.0,0.5,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T14:10:00+08:00,"108.9696,34.2473",wgs84,17.0,17.0,25.0,1级,西风,晴,0.0,0.0,20500.0,98.0,50.0,145.0,31.0,2.0,54.0,0.5,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T14:20:00+08:00,"108.9696,34.2473",wgs84,17.0,17.0,25.0,1级,西风,晴,0.0,0.0,20500.0,98.0,50.0,145.0,31.0,2.0,54.0,0.5,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T14:30:00+08:00,"108.9696,34.2473",wgs84,19.0,18.0,21.0,2级,西风,晴,0.0,0.0,25600.0,98.0,50.0,145.0,31.0,2.0,54.0,0.5,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T14:40:00+08:00,"108.9696,34.2473",wgs84,19.0,18.0,21.0,2级,西风,晴,0.0,0.0,25600.0,90.0,37.0,129.0,23.0,1.0,66.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T14:50:00+08:00,"108.9696,34.2473",wgs84,19.0,18.0,21.0,2级,西风,晴,0.0,0.0,25600.0,90.0,37.0,129.0,23.0,1.0,66.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T15:00:00+08:00,"108.9696,34.2473",wgs84,19.0,18.0,21.0,2级,西风,晴,0.0,1.0,25600.0,90.0,37.0,129.0,23.0,1.0,66.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T15:10:00+08:00,"108.9696,34.2473",wgs84,19.0,18.0,21.0,2级,西风,晴,0.0,1.0,25600.0,90.0,37.0,129.0,23.0,1.0,66.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T15:20:00+08:00,"108.9696,34.2473",wgs84,19.0,18.0,21.0,2级,西风,晴,0.0,1.0,25600.0,90.0,37.0,129.0,23.0,1.0,66.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T15:30:00+08:00,"108.9696,34.2473",wgs84,21.0,20.0,16.0,2级,西风,晴,0.0,1.0,28700.0,90.0,37.0,129.0,23.0,1.0,66.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T15:40:00+08:00,"108.9696,34.2473",wgs84,21.0,20.0,16.0,2级,西风,晴,0.0,1.0,28700.0,82.0,26.0,113.0,19.0,1.0,76.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T15:50:00+08:00,"108.9696,34.2473",wgs84,21.0,20.0,16.0,2级,西风,晴,0.0,1.0,28700.0,82.0,26.0,113.0,19.0,1.0,76.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T16:00:00+08:00,"108.9696,34.2473",wgs84,21.0,20.0,16.0,2级,西风,晴,0.0,1.0,28700.0,82.0,26.0,113.0,19.0,1.0,76.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T16:10:00+08:00,"108.9696,34.2473",wgs84,21.0,20.0,16.0,2级,西风,晴,0.0,0.0,28700.0,82.0,26.0,113.0,19.0,1.0,76.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T16:20:00+08:00,"108.9696,34.2473",wgs84,21.0,20.0,16.0,2级,西风,晴,0.0,0.0,28700.0,82.0,26.0,113.0,19.0,1.0,76.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T16:30:00+08:00,"108.9696,34.2473",wgs84,22.0,21.0,9.0,2级,西风,晴,0.0,0.0,30000.0,82.0,26.0,113.0,19.0,1.0,76.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T16:40:00+08:00,"108.9696,34.2473",wgs84,22.0,21.0,9.0,2级,西风,晴,0.0,0.0,30000.0,73.0,19.0,95.0,23.0,3.0,75.0,0.3,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T16:50:00+08:00,"108.9696,34.2473",wgs84,22.0,21.0,9.0,2级,西风,晴,0.0,0.0,30000.0,73.0,19.0,95.0,23.0,3.0,75.0,0.3,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T17:00:00+08:00,"108.9696,34.2473",wgs84,22.0,21.0,9.0,2级,西风,晴,0.0,0.0,30000.0,73.0,19.0,95.0,23.0,3.0,75.0,0.3,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T17:10:00+08:00,"108.9696,34.2473",wgs84,22.0,21.0,9.0,2级,西风,晴,0.0,0.0,30000.0,73.0,19.0,95.0,23.0,3.0,75.0,0.3,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T17:20:00+08:00,"108.9696,34.2473",wgs84,22.0,21.0,9.0,2级,西风,晴,0.0,0.0,30000.0,73.0,19.0,95.0,23.0,3.0,75.0,0.3,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T17:30:00+08:00,"108.9696,34.2473",wgs84,20.0,20.0,12.0,1级,北风,晴,0.0,0.0,30000.0,73.0,19.0,95.0,23.0,3.0,75.0,0.3,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T17:40:00+08:00,"108.9696,34.2473",wgs84,20.0,20.0,12.0,1级,北风,晴,0.0,0.0,30000.0,58.0,21.0,66.0,26.0,7.0,73.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T17:50:00+08:00,"108.9696,34.2473",wgs84,20.0,20.0,12.0,1级,北风,晴,0.0,0.0,30000.0,58.0,21.0,66.0,26.0,7.0,73.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T18:00:00+08:00,"108.9696,34.2473",wgs84,20.0,20.0,12.0,1级,北风,晴,0.0,0.0,30000.0,58.0,21.0,66.0,26.0,7.0,73.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T18:10:00+08:00,"108.9696,34.2473",wgs84,20.0,20.0,12.0,1级,北风,晴,0.0,0.0,30000.0,58.0,21.0,66.0,26.0,7.0,73.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T18:20:00+08:00,"108.9696,34.2473",wgs84,20.0,20.0,12.0,1级,北风,晴,0.0,0.0,30000.0,58.0,21.0,66.0,26.0,7.0,73.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T18:30:00+08:00,"108.9696,34.2473",wgs84,12.0,11.0,27.0,1级,东南风,晴,0.0,0.0,22600.0,58.0,21.0,66.0,26.0,7.0,73.0,0.4,20300000000000.0,17.0,3.0,晴,晴,0,success
2025-09-26T18:40:00+08:00,"108.9696,34.2473",wgs84,12.0,11.0,27.0,1级,东南风,晴,0.0,0.0,22600.0,66.0,30.0,82.0,62.0,8.0,34.0,0.7,20300000000000.0,17.0,3.0,晴,晴,0,success
